Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,22.801003,23.067283,22.633804,22.918661,14563532,22.918661
2010-01-05,23.098242,23.191132,22.869117,23.011547,15452550,23.011547
2010-01-06,23.042513,23.364525,22.850543,23.321178,15971415,23.321178
2010-01-07,23.203524,23.469804,23.160175,23.358337,12488597,23.358337
2010-01-08,23.45122,23.463606,23.178748,23.345947,11283921,23.345947
2010-01-11,23.457413,23.482182,23.222096,23.438835,10041726,23.438835
2010-01-12,23.420258,23.525531,23.11063,23.253059,11445942,23.253059
2010-01-13,23.723701,24.380113,23.593657,24.107639,26593419,24.107639
2010-01-14,24.299611,24.844557,24.212914,24.764053,23081466,24.764053
2010-01-15,24.757852,24.937437,24.157175,24.442032,21854258,24.442032
2010-01-19,24.491571,25.290413,24.423453,25.154175,20908334,25.154175
2010-01-20,25.166568,25.482389,24.751667,25.408079,21843150,25.408079
2010-01-21,25.439032,25.736275,24.801197,24.819775,26803019,24.819775
2010-01-22,24.708311,24.949822,24.008552,24.070478,18301853,24.070478
2010-01-25,24.324373,24.609231,23.97759,24.002361,16116039,24.002361
2010-01-26,23.84135,24.120015,23.630802,23.89089,20817158,23.89089
2010-01-27,23.835155,24.014739,23.506949,23.928041,18322289,23.928041
2010-01-28,23.989973,24.113825,23.494568,23.513145,14008197,23.513145
2010-01-29,23.692733,24.157175,23.32118,23.643192,16893655,23.643192
2010-02-01,23.878507,23.921856,23.575073,23.717503,9666647,23.717503
2010-02-02,23.754653,24.596841,23.593646,24.485374,15857288,24.485374
2010-02-03,24.398682,24.411068,23.822774,23.977587,18305311,23.977587
2010-02-04,23.773235,23.847545,22.801003,22.974396,26547307,22.974396
2010-02-05,22.943434,22.962011,22.181749,22.745272,24074970,22.745272
2010-02-08,22.652375,22.962004,22.429444,22.658569,10705949,22.658569
2010-02-09,22.869114,23.017736,22.49137,22.584257,17965864,22.584257
2010-02-10,22.602845,22.720503,22.144594,22.417068,17627884,22.417068
2010-02-11,22.429442,22.912461,22.212703,22.838152,15123478,22.838152
2010-02-12,22.683344,23.005358,22.348946,22.862928,18766955,22.862928
2010-02-16,23.358333,23.64319,23.073476,23.321178,21768951,23.321178
2010-02-17,23.364527,23.482185,23.011552,23.123018,12534918,23.123018
2010-02-18,23.085858,23.222097,22.931045,23.092052,12942590,23.092052
2010-02-19,23.054898,23.3026,23.005357,23.215902,13004003,23.215902
2010-02-22,23.44503,23.44503,22.664768,22.98678,18421115,22.98678
2010-02-23,22.850548,22.999169,22.540919,22.609039,16699670,22.609039
2010-02-24,22.72669,22.937236,22.460411,22.869118,17913988,22.869118
2010-02-25,22.565687,22.701923,22.324176,22.646191,17854252,22.646191
2010-02-26,22.726685,22.949616,22.565678,22.838152,13800483,22.838152
2010-03-01,22.931047,23.178749,22.931047,23.079668,12373107,23.079668
2010-03-02,23.271642,23.33976,23.110635,23.153984,12842402,23.153984
2010-03-03,23.339756,23.438837,22.974395,23.042513,13186879,23.042513
2010-03-04,23.092046,23.147778,22.838152,22.999157,12421839,22.999157
2010-03-05,23.048703,23.259251,22.869119,23.215902,10342502,23.215902
2010-03-08,23.215905,23.246868,22.980588,23.12921,12625570,23.12921
2010-03-09,23.042518,23.09825,22.807201,22.937243,15401198,22.937243
2010-03-10,22.881501,22.962005,22.602836,22.708111,20357505,22.708111
2010-03-11,22.745655,23.121097,22.589218,23.077297,16049177,23.077297
2010-03-12,23.183675,23.277535,22.983438,23.252506,17172738,23.252506
2010-03-15,23.177416,23.65298,23.152388,23.621693,18251863,23.621693
2010-03-16,23.63421,23.778129,23.402686,23.740585,19187937,23.740585
2010-03-17,23.77188,23.840711,23.509068,23.828196,12983986,23.828196
2010-03-18,23.821927,24.065967,23.703037,24.059708,13097275,24.059708
2010-03-19,23.815678,24.303755,23.684272,23.815678,32252934,23.815678
2010-03-22,23.828188,24.428899,23.796903,23.965853,16215914,23.965853
2010-03-23,24.1348,24.247432,23.934564,24.090998,12927185,24.090998
2010-03-24,24.047197,24.097256,23.765616,23.784388,12930643,23.784388
2010-03-25,23.984621,23.990877,23.627947,23.640463,13808029,23.640463
2010-03-26,23.665497,23.740585,23.371398,23.421457,14149782,23.421457
2010-03-29,23.515321,23.784389,23.515321,23.709299,11693898,23.709299
2010-03-30,23.753102,23.753102,23.471518,23.56538,10397313,23.56538
2010-03-31,23.459008,23.521582,23.18994,23.371405,13588787,23.371405
2010-04-01,23.552866,23.703044,23.465263,23.596666,10621794,23.596666
2010-04-05,23.740591,23.759362,23.358888,23.396435,10966796,23.396435
2010-04-06,23.484035,23.484035,23.258767,23.308826,12864095,23.308826
2010-04-07,23.390169,23.408941,22.877061,23.020983,19274921,23.020983
2010-04-08,23.052269,23.164902,22.914606,23.014725,12922154,23.014725
2010-04-09,23.027244,23.308825,23.014729,23.133619,10552941,23.133619
2010-04-12,23.127361,23.208705,23.027242,23.058527,11175662,23.058527
2010-04-13,22.958402,23.108579,22.889571,22.964661,12493942,22.964661
2010-04-14,22.989693,22.989693,22.532904,22.658051,20934534,22.658051
2010-04-15,22.664306,22.839512,22.501613,22.551672,21771152,22.551672
2010-04-16,22.520398,22.633032,22.132439,22.345192,21576538,22.345192
2010-04-19,22.326415,22.514136,22.082375,22.464077,13147998,22.464077
2010-04-20,22.557933,22.776942,22.445301,22.564192,10639506,22.564192
2010-04-21,22.582963,22.639279,21.713184,21.738213,38975015,21.738213
2010-04-22,21.631841,21.6819,21.124992,21.131248,40059695,21.131248
2010-04-23,21.17505,22.376469,20.987328,22.188747,43319185,22.188747
2010-04-26,22.263836,22.501616,21.838331,21.900906,27871979,21.900906
2010-04-27,21.807052,22.201267,21.531724,21.575527,20457694,21.575527
2010-04-28,21.588037,21.775761,21.400316,21.625584,17689716,21.625584
2010-04-29,21.888392,22.282607,21.888392,22.057339,19118454,22.057339
2010-04-30,22.107404,22.401503,21.919682,21.925941,16476342,21.925941
2010-05-03,22.082368,22.169971,21.925934,22.069853,13021190,22.069853
2010-05-04,22.276361,22.751923,22.276361,22.407764,33995967,22.407764
2010-05-05,22.163721,22.38273,21.838335,22.270096,22489661,22.270096
2010-05-06,22.157463,22.263838,19.210226,21.444118,32246750,21.444118
2010-05-07,21.218854,21.412834,20.618144,20.956043,27703775,20.956043
2010-05-10,21.225113,21.813308,21.206341,21.431606,24561976,21.431606
2010-05-11,20.868441,21.344004,20.668204,20.968559,25819786,20.968559
2010-05-12,21.256398,21.300198,20.918497,21.049902,20002442,21.049902
2010-05-13,21.074935,21.118735,20.718262,20.84341,15354353,20.84341
