Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,19.397777,19.418139,19.309544,19.357054,13870400,19.357054
2010-01-05,19.292576,19.340087,19.051631,19.122896,23172400,19.122896
2010-01-06,19.122894,19.153436,18.997331,19.116108,19264600,19.116108
2010-01-07,19.116111,19.129684,18.919282,19.0686,13234600,19.0686
2010-01-08,18.820861,18.881945,18.579916,18.71566,28712400,18.71566
2010-01-11,18.715661,19.156828,18.596885,19.095743,28642400,19.095743
2010-01-12,19.034661,19.343478,19.024481,19.302755,23269800,19.302755
2010-01-13,19.295966,19.489401,19.238275,19.353657,15157400,19.353657
2010-01-14,19.357058,19.428323,19.26543,19.3876,12392600,19.3876
2010-01-15,19.32651,19.462253,19.017694,19.102533,27460800,19.102533
2010-01-19,19.078778,19.170405,18.976969,19.146648,14615400,19.146648
2010-01-20,19.058419,19.136472,18.763177,18.834442,18810200,18.834442
2010-01-21,18.851416,18.861597,18.389887,18.450972,27396800,18.450972
2010-01-22,18.444183,18.617257,18.31862,18.406855,23551400,18.406855
2010-01-25,18.491689,18.508657,18.28468,18.444178,16853200,18.444178
2010-01-26,18.349158,18.495083,18.281286,18.372913,15515000,18.372913
2010-01-27,18.325401,18.549379,18.223594,18.498474,20414800,18.498474
2010-01-28,18.566342,18.610459,18.369515,18.386482,20905200,18.386482
2010-01-29,18.47472,18.6444,18.291467,18.410242,22146800,18.410242
2010-02-01,18.498481,18.51545,18.325408,18.454365,14517600,18.454365
2010-02-02,18.505261,18.736026,18.376306,18.681728,16888600,18.681728
2010-02-03,18.637611,18.651186,18.505261,18.620644,15899400,18.620644
2010-02-04,18.51205,18.556167,18.121787,18.131968,21342800,18.131968
2010-02-05,18.067487,18.131965,17.826541,18.016582,29285000,18.016582
2010-02-08,18.07767,18.07767,17.840118,17.867268,16721200,17.867268
2010-02-09,18.220196,18.65797,18.111601,18.328791,31495000,18.328791
2010-02-10,18.529017,18.529017,18.043733,18.254137,18717600,18.254137
2010-02-11,18.189661,18.437394,18.077673,18.400064,26327200,18.400064
2010-02-12,18.298255,18.461148,18.196447,18.318617,24640000,18.318617
2010-02-16,18.498472,18.603674,18.301644,18.603674,19339400,18.603674
2010-02-17,18.600282,18.851407,18.583313,18.776749,17064600,18.776749
2010-02-18,18.715659,18.976965,18.715659,18.973572,17264600,18.973572
2010-02-19,18.936255,18.970192,18.725853,18.909107,18944800,18.909107
2010-02-22,18.936247,18.956609,18.756387,18.793716,13487600,18.793716
2010-02-23,18.803895,18.868373,18.593492,18.607067,14835600,18.607067
2010-02-24,18.664756,18.725841,18.559554,18.719053,14470600,18.719053
2010-02-25,18.033551,18.18287,17.853691,18.026764,63648600,18.026764
2010-02-26,18.016584,18.016584,17.724735,17.891022,63095400,17.891022
2010-03-01,18.060707,18.11161,17.914783,18.077675,39449800,18.077675
2010-03-02,18.114998,18.220199,18.036946,18.087849,24506200,18.087849
2010-03-03,18.087845,18.366119,18.047122,18.301641,26574200,18.301641
2010-03-04,18.562962,18.678344,18.434005,18.484909,28983200,18.484909
2010-03-05,18.559562,18.647796,18.447574,18.562956,24238600,18.562956
2010-03-08,18.569746,18.620649,18.434002,18.481512,18915600,18.481512
2010-03-09,18.44078,18.525619,18.30843,18.386482,23070000,18.386482
2010-03-10,18.413637,18.450967,18.338979,18.393276,21574800,18.393276
2010-03-11,18.400116,18.400116,18.13325,18.338531,29130600,18.338531
2010-03-12,18.369323,18.396695,18.222204,18.252996,22334400,18.252996
2010-03-15,18.383007,18.420642,18.259837,18.355637,23874000,18.355637
2010-03-16,18.406955,18.430904,18.328264,18.372742,22287800,18.372742
2010-03-17,18.413796,18.47196,18.338526,18.420639,26074400,18.420639
2010-03-18,18.44117,18.489069,18.386428,18.458277,23496200,18.458277
2010-03-19,18.731993,18.838056,18.338535,18.731993,43610800,18.731993
2010-03-22,18.643029,18.766197,18.612236,18.660135,18127400,18.660135
2010-03-23,18.718305,18.933852,18.615664,18.920166,19081200,18.920166
2010-03-24,18.892794,18.940693,18.684091,18.687511,17052600,18.687511
2010-03-25,18.786731,18.879108,18.697776,18.749096,16638800,18.749096
2010-03-26,18.74568,18.807264,18.64646,18.697781,16276800,18.697781
2010-03-29,18.749094,18.803836,18.704616,18.738831,13853600,18.738831
2010-03-30,18.783315,18.834635,18.684095,18.77305,13631600,18.77305
2010-03-31,18.745672,18.91674,18.646452,18.81752,22922000,18.81752
2010-04-01,18.940695,18.964644,18.862003,18.920166,14346000,18.920166
2010-04-05,19.009119,19.009119,18.697774,18.769623,19191800,18.769623
2010-04-06,18.762785,18.762785,18.55066,18.57461,17604200,18.57461
2010-04-07,18.578032,18.578032,18.324852,18.413807,24060800,18.413807
2010-04-08,18.400119,18.400119,18.283793,18.393276,19466800,18.393276
2010-04-09,18.444591,18.684087,18.424062,18.677244,20640600,18.677244
2010-04-12,18.697775,18.769623,18.649875,18.735409,16930400,18.735409
2010-04-13,18.708039,18.844894,18.697775,18.824366,15055000,18.824366
2010-04-14,18.827785,18.83805,18.697774,18.800415,13865200,18.800415
2010-04-15,18.735407,18.738829,18.519862,18.564339,20351000,18.564339
2010-04-16,18.554077,18.865421,18.533548,18.807259,35075600,18.807259
2010-04-19,18.810683,18.92701,18.790154,18.92701,26468600,18.92701
2010-04-20,18.892795,18.916744,18.584871,18.636192,32508800,18.636192
2010-04-21,18.67041,18.673832,18.475392,18.540398,19263200,18.540398
2010-04-22,18.523289,18.64988,18.47539,18.581453,20295600,18.581453
2010-04-23,18.632771,18.632771,18.386433,18.434332,21675400,18.434332
2010-04-26,18.475386,18.595133,18.383009,18.383009,17890800,18.383009
2010-04-27,18.359064,18.427492,18.078512,18.088776,27600400,18.088776
2010-04-28,18.136671,18.328269,17.982711,18.25642,24754600,18.25642
2010-04-29,18.345373,18.540391,18.324846,18.386431,17437600,18.386431
2010-04-30,18.345373,18.4617,18.270104,18.28721,19349600,18.28721
2010-05-03,18.37617,18.458283,18.22563,18.393276,16123400,18.393276
2010-05-04,18.266682,18.406958,18.150356,18.194834,23282800,18.194834
2010-05-05,18.280367,18.441172,18.201676,18.359058,23670400,18.359058
2010-05-06,18.362482,18.543815,17.520826,17.893755,47912000,17.893755
2010-05-07,17.85612,18.07851,17.633732,18.020346,43535600,18.020346
