Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,40.290671,40.987921,40.238187,40.658039,20753100,40.658039
2010-01-05,40.553064,40.628037,40.163203,40.25317,15648400,40.25317
2010-01-06,40.110723,40.358136,40.050743,40.163204,12517200,40.163204
2010-01-07,40.275673,40.298164,39.930794,40.185703,10662700,40.185703
2010-01-08,40.058237,40.133209,39.750847,39.983265,11363200,39.983265
2010-01-11,39.983273,40.815474,39.810832,40.643036,13987700,40.643036
2010-01-12,40.485593,41.047893,40.380631,41.032898,15117000,41.032898
2010-01-13,41.077889,41.38528,40.79299,41.242828,13290700,41.242828
2010-01-14,41.032897,41.115369,40.60555,40.643036,13772000,40.643036
2010-01-15,40.740502,40.897945,40.185698,40.245678,19087500,40.245678
2010-01-19,40.418112,40.680518,40.110722,40.50808,14618500,40.50808
2010-01-20,40.425601,40.440596,39.908286,40.380619,13308600,40.380619
2010-01-21,40.538079,40.538079,39.615907,39.675884,16028700,39.675884
2010-01-22,39.705856,40.088221,39.503428,39.690861,19415900,39.690861
2010-01-25,39.840807,39.900787,39.570903,39.645878,12003300,39.645878
2010-01-26,39.60089,40.380613,39.533414,40.19318,15584000,40.19318
2010-01-27,40.125719,40.313152,39.810829,40.035751,13192100,40.035751
2010-01-28,40.020769,40.07325,39.368499,39.443474,16960100,39.443474
2010-01-29,40.245676,40.598052,40.035752,40.058243,24280800,40.058243
2010-02-01,40.200703,40.320661,39.968288,40.095741,11019500,40.095741
2010-02-02,40.178198,40.275664,39.983269,40.103226,11387900,40.103226
2010-02-03,40.283162,40.860457,40.215686,40.688019,17988900,40.688019
2010-02-04,40.395625,40.710511,39.705869,39.713367,21029900,39.713367
2010-02-05,39.563416,40.133212,39.555917,40.073235,15545800,40.073235
2010-02-08,40.020738,40.140695,39.675858,39.683357,10505900,39.683357
2010-02-09,39.893289,40.200679,39.600893,39.923279,10825000,39.923279
2010-02-10,39.938282,40.11072,39.705863,39.915791,9408400,39.915791
2010-02-11,39.83332,40.073234,39.668377,39.795834,11579600,39.795834
2010-02-12,39.818332,39.818332,39.480951,39.660889,17038400,39.660889
2010-02-16,39.915794,40.275666,39.660885,40.155708,15771200,40.155708
2010-02-17,40.253179,40.673031,40.223192,40.530582,15534200,40.530582
2010-02-18,39.885802,40.110721,39.668379,40.08823,29457500,40.08823
2010-02-19,39.878303,40.170702,39.788336,40.103226,15090400,40.103226
2010-02-22,40.125713,40.425605,39.990761,40.358131,12097200,40.358131
2010-02-23,40.298157,40.545571,40.073238,40.200691,14138000,40.200691
2010-02-24,40.290656,40.4481,40.095724,40.425606,10624200,40.425606
2010-02-25,40.080735,40.695516,39.923292,40.598053,13510100,40.598053
2010-02-26,40.650536,40.665531,40.110727,40.538074,15952900,40.538074
