Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,36.950079,37.163746,36.58905,36.69957,3716000,36.69957
2010-01-05,36.566938,36.611143,35.749099,35.830147,5941900,35.830147
2010-01-06,35.557539,35.653322,34.887059,35.321766,10124500,35.321766
2010-01-07,35.233345,35.992239,35.233345,35.830147,4901600,35.830147
2010-01-08,35.844899,35.925943,35.417558,35.778587,3933100,35.778587
2010-01-11,35.881749,35.9849,35.439673,35.763863,3058500,35.763863
2010-01-12,36.095394,36.390109,35.808043,35.992241,5147300,35.992241
2010-01-13,36.051193,36.34591,35.977515,36.117504,3462400,36.117504
2010-01-14,36.051202,36.397495,35.903844,36.309078,2656300,36.309078
2010-01-15,36.183813,36.441689,35.557539,35.94804,4252500,35.94804
2010-01-19,35.918568,36.544839,35.682795,36.419586,3349400,36.419586
2010-01-20,36.294337,36.618527,35.771216,36.051197,3433400,36.051197
2010-01-21,35.948039,36.161709,35.388076,36.065926,5942700,36.065926
2010-01-22,35.96279,36.574326,35.513347,35.594395,6885300,35.594395
2010-01-25,35.977515,36.183816,35.329138,36.021721,4768100,36.021721
2010-01-26,37.244802,37.672143,36.950088,37.009029,8489000,37.009029
2010-01-27,37.053227,37.510037,36.86166,37.50267,4662400,37.50267
2010-01-28,37.627923,37.627923,36.82482,37.03849,4554800,37.03849
2010-01-29,37.060598,37.568986,36.905873,37.33321,4484800,37.33321
2010-02-01,37.539498,37.539498,37.001641,37.347931,4302600,37.347931
2010-02-02,37.281637,37.708977,37.031128,37.642666,5640200,37.642666
2010-02-03,37.178478,37.539507,37.045855,37.259525,3978800,37.259525
2010-02-04,37.038501,37.384793,36.61116,36.640633,6662500,36.640633
2010-02-05,36.552219,37.207963,36.279607,37.045868,6746400,37.045868
2010-02-08,36.972185,37.053233,36.110138,36.13961,5193700,36.13961
2010-02-09,36.50064,36.655366,36.014358,36.522743,5355400,36.522743
2010-02-10,36.581687,36.773251,36.286969,36.611156,4619400,36.611156
2010-02-11,36.552212,37.038495,36.294334,36.986919,4639300,36.986919
2010-02-12,36.67009,37.200581,36.309061,37.171108,5810400,37.171108
2010-02-16,37.274264,38.025791,37.031121,38.025791,5379100,38.025791
2010-02-17,38.09948,38.254205,37.701612,38.128952,4512800,38.128952
2010-02-18,38.055273,38.961526,38.018431,38.858376,4577600,38.858376
2010-02-19,38.821525,39.145715,38.725744,38.961517,5437300,38.961517
2010-02-22,39.049942,39.263612,38.873111,39.079414,4457700,39.079414
2010-02-23,38.851,39.359385,38.548916,38.578388,6511900,38.578388
2010-02-24,38.67417,39.027829,38.607858,38.895206,6050600,38.895206
2010-02-25,38.401551,38.961514,38.401551,38.86573,5101400,38.86573
2010-02-26,38.895219,39.042578,38.548926,38.74786,7398500,38.74786
2010-03-01,38.873107,39.359389,38.873107,39.108883,4330200,39.108883
2010-03-02,39.212036,39.374128,38.983629,39.263611,3619600,39.263611
2010-03-03,39.366754,39.580424,39.138348,39.138348,3892900,39.138348
2010-03-04,39.248869,39.506745,39.072038,39.45517,3911600,39.45517
2010-03-05,39.676212,39.764629,39.381497,39.742523,4259700,39.742523
2010-03-08,39.623914,40.024231,39.59426,39.883377,3145000,39.883377
2010-03-09,40.001992,40.179912,39.616502,39.712875,5107400,39.712875
2010-03-10,39.705446,39.868536,38.99377,39.208755,5891200,39.208755
2010-03-11,39.201351,39.779585,39.142044,39.749931,4085400,39.749931
2010-03-12,39.913011,40.031623,39.290297,39.408909,4490200,39.408909
2010-03-15,39.282895,39.334788,38.756551,39.090149,4929600,39.090149
2010-03-16,39.097568,39.260658,38.912236,39.179111,4126300,39.179111
