Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ts_code
2019-05-29,40.57484436182348,41.61026011288974,40.41489997662852,41.0041618347168,3525900,0.0,0,DOW
2019-05-30,41.09811293524919,41.49952947051355,41.01270668682847,41.39704132080078,3777600,0.7,0,DOW
2019-05-31,40.96145655974372,40.99562035863866,39.92802607846578,39.93656539916992,3396900,0.0,0,DOW
2019-06-03,40.01343578919582,40.96146011352539,40.01343578919582,40.96146011352539,5905200,0.0,0,DOW
2019-06-04,41.57639147912299,42.643985748291016,41.54222768058021,42.643985748291016,7043000,0.0,0,DOW
2019-06-05,43.122276149483085,43.190600499613716,41.89240526673496,42.994163513183594,6413300,0.0,0,DOW
2019-06-06,42.94291917310334,43.82261923706177,42.83189169335424,43.609100341796875,6228100,0.0,0,DOW
2019-06-07,43.66888418898242,44.1471644162753,43.44682271941956,43.8140754699707,5391100,0.0,0,DOW
2019-06-10,44.17278514422654,44.49733148286639,44.0532150975656,44.08737564086914,5434400,0.0,0,DOW
2019-06-11,44.41192308385868,44.557114345466296,44.03613106142786,44.44608688354492,5144300,0.0,0,DOW
2019-06-12,44.46318009687077,44.95854228620714,44.13863043334965,44.8304328918457,3103900,0.0,0,DOW
2019-06-13,44.992701232893204,45.22330202747429,44.446093390052,45.163516998291016,4179800,0.0,0,DOW
2019-06-14,44.94999793805518,45.001240386855194,43.55785385361975,43.68596649169922,3919300,0.0,0,DOW
2019-06-17,42.755020498375316,42.98562127323697,41.892402422999545,42.148624420166016,5787300,0.0,0,DOW
2019-06-18,42.49025179923605,43.190593377293894,42.191326707884215,42.37068176269531,5014200,0.0,0,DOW
2019-06-19,42.66106699792381,42.908749646528506,41.27746575840235,41.42265701293945,5404000,0.0,0,DOW
2019-06-20,41.93084024010322,42.35360672581072,41.52515239834945,41.7899169921875,4228300,0.0,0,DOW
2019-06-21,41.69597076753603,42.080305441321,41.260393642606324,41.303096771240234,9478500,0.0,0,DOW
2019-06-24,41.4311985295314,42.447550397320356,41.26892536738157,42.345062255859375,4602300,0.0,0,DOW
2019-06-25,42.268198125751795,42.89423367173495,41.89240281885315,42.43901062011719,4005200,0.0,0,DOW
2019-06-26,42.5756608265195,43.74574656484018,42.54150028386935,43.08810806274414,5244400,0.0,0,DOW
2019-06-27,43.224761734799145,43.67742070888649,43.15728773703507,43.48098373413086,4097200,0.0,0,DOW
2019-06-28,43.59201402065377,43.728665969450454,41.91802683338458,42.114463806152344,6507400,0.0,0,DOW
2019-07-01,42.703771645041805,42.874587383229816,42.29381582821411,42.840423583984375,4641700,0.0,0,DOW
2019-07-02,42.70378166217938,42.75502737306839,41.644726443419735,42.19133758544922,4725800,0.0,0,DOW
2019-07-03,42.24257348982915,42.40484992013483,42.020515293147,42.13154602050781,2479400,0.0,0,DOW
2019-07-05,41.85823855137404,42.165706250676436,41.815535428257476,42.114463806152344,2529800,0.0,0,DOW
2019-07-08,42.140084681057246,42.27673662872752,41.32444102668449,41.43974304199219,5936000,0.0,0,DOW
2019-07-09,41.25185054443552,41.3628812839224,40.5685907207467,40.88459777832031,4967400,0.0,0,DOW
2019-07-10,41.28601041500229,41.354334761839,40.585668755218514,40.611289978027344,3507400,0.0,0,DOW
2019-07-11,40.765028499499586,41.04687501483272,40.295287565317594,40.80773162841797,4202000,0.0,0,DOW
2019-07-12,41.38850216538649,42.73794315674785,41.06395578810499,42.45609664916992,4328400,0.0,0,DOW
2019-07-15,42.5073347602259,43.51514403344144,42.41338594115746,43.49806213378906,4923800,0.0,0,DOW
2019-07-16,43.51515143787161,44.96280928483818,43.51515143787161,44.68523406982422,6011200,0.0,0,DOW
2019-07-17,44.5485807238897,44.66815078004947,43.75429019878302,44.07029724121094,4417500,0.0,0,DOW
2019-07-18,44.027590471374126,44.45462821262516,43.796989700133835,44.19840621948242,3620300,0.0,0,DOW
2019-07-19,44.215494916629915,44.2667406263514,43.9848941099431,44.001976013183594,3221500,0.0,0,DOW
2019-07-22,43.98831169292978,44.04467904125823,43.21622465521359,43.45536804199219,2814900,0.0,0,DOW
2019-07-23,43.55785801916874,45.180603052510655,43.515154888405014,44.94145965576172,4387700,0.0,0,DOW
2019-07-24,44.83896814716999,45.257466616747756,44.44609416057196,45.08665084838867,3516400,0.0,0,DOW
2019-07-25,44.104460675834325,44.4033890717695,42.95999931382913,43.36141586303711,4254600,0.0,0,DOW
2019-07-26,42.93437676448101,42.95999798749828,41.78137285811069,41.94364929199219,5066000,0.0,0,DOW
2019-07-29,41.43974663459936,41.74721435802315,40.978545049463676,41.038330078125,4219800,0.0,0,DOW
2019-07-30,40.80772820535663,41.3714179306992,40.80772820535663,41.337257385253906,4194300,0.0,0,DOW
2019-07-31,41.41412056407926,42.216950325041765,40.952919032913016,41.37141418457031,5188500,0.0,0,DOW
2019-08-01,41.12373610610462,41.50806746979353,39.95365034017173,40.01343536376953,5803200,0.0,0,DOW
2019-08-02,39.87678129214659,40.56858357441496,38.74940196714283,38.945838928222656,5346400,0.0,0,DOW
2019-08-05,38.48464404710884,38.54442907277715,37.63910785002344,38.236961364746094,5147300,0.0,0,DOW
2019-08-06,38.527350645240425,38.81773647811455,37.352996701094185,37.94657897949219,4702800,0.0,0,DOW
2019-08-07,37.66473037119577,38.43339966776697,37.50245718993725,38.33945083618164,4490100,0.0,0,DOW
2019-08-08,38.6016519981881,39.98781757439918,38.595673495315104,39.962196350097656,4573400,0.0,0,DOW
2019-08-09,39.64618589154481,40.13301195765267,39.372881973262324,39.834083557128906,4468000,0.0,0,DOW
2019-08-12,39.62056240164185,39.97073323054425,38.877517619929826,39.022708892822266,4491600,0.0,0,DOW
2019-08-13,39.099574851015156,40.79064392858044,38.92876235961539,40.01343536376953,5407300,0.0,0,DOW
2019-08-14,39.116663361155666,39.41559178769291,37.57932787252404,37.64765548706055,6178300,0.0,0,DOW
2019-08-15,37.869716575562016,37.89533780392639,36.691091200197725,37.0498046875,3494600,0.0,0,DOW
2019-08-16,36.972933991985876,38.27112931201709,36.52881428318258,38.0149040222168,4586000,0.0,0,DOW
2019-08-19,38.740862646243386,39.17046118693739,38.561507585001706,38.945838928222656,3615500,0.0,0,DOW
2019-08-20,38.64691834594514,38.64691834594514,36.78503340034814,36.861900329589844,5972800,0.0,0,DOW
2019-08-21,37.45120875263676,37.784300928883205,36.930225443002875,36.964385986328125,4397800,0.0,0,DOW
2019-08-22,36.998547969877066,37.49391329120825,35.888250544391745,35.91387176513672,6072100,0.0,0,DOW
2019-08-23,35.871175112318525,35.88825701524155,34.53881600668092,34.76941680908203,6696800,0.0,0,DOW
2019-08-26,35.24769983879622,35.316024191521905,34.684010082140134,34.863365173339844,3402400,0.0,0,DOW
2019-08-27,35.17937056765664,35.64057214443679,34.94791617287826,35.162288665771484,4152200,0.0,0,DOW
2019-08-28,35.14520608884848,36.41777668550305,34.81211392642363,36.31528854370117,4539300,0.0,0,DOW
2019-08-29,36.75816012028661,37.339967323430244,36.65395317526115,36.79289245605469,3292500,0.7,0,DOW
2019-08-30,37.192347882034404,37.33996942694264,36.70605871557551,37.018672943115234,4099200,0.0,0,DOW
2019-09-03,36.59317814320163,36.671331718528286,35.73349212718316,36.29793167114258,3343300,0.0,0,DOW
2019-09-04,36.983942968180635,37.15761793375107,36.34134658934238,36.94052505493164,2651400,0.0,0,DOW
2019-09-05,37.470230674901856,38.18229502326544,37.418127193591964,37.652587890625,4041400,0.0,0,DOW
2019-09-06,37.8088925699256,37.913096213213045,37.0447247898114,37.54838180541992,3217900,0.0,0,DOW
2019-09-09,37.80020996954024,38.75281360183327,37.56574926929798,38.59911346435547,3848000,0.0,0,DOW
2019-09-10,39.16355101299599,40.266383150400515,38.88567241440617,40.222965240478516,4704000,0.0,0,DOW
2019-09-11,40.39663717560001,40.85687294903268,39.58036926727956,40.709251403808594,4445000,0.0,0,DOW
2019-09-12,40.87424273891906,40.97844638247269,39.571685600489324,40.78740692138672,3649700,0.0,0,DOW
2019-09-13,41.36921012445332,42.06390653422177,41.03054583172706,41.855499267578125,4027600,0.0,0,DOW
2019-09-16,42.28100506564742,43.40120504064151,41.92497290063855,42.55888366699219,5040600,0.0,0,DOW
2019-09-17,42.26363866589236,42.62835641282982,41.343167010076286,41.68183135986328,3741900,0.0,0,DOW
2019-09-18,41.594996250944256,41.594996250944256,40.83082840202876,41.25632858276367,2588200,0.0,0,DOW
2019-09-19,41.78603098013221,42.0378594819916,41.23895938135713,41.36921310424805,2418300,0.0,0,DOW
2019-09-20,41.221588581809165,42.41993864630447,40.874238720678655,41.86418151855469,10570400,0.0,0,DOW
2019-09-23,41.152122292889594,41.86852939830153,40.917661604978,41.603675842285156,3599400,0.0,0,DOW
2019-09-24,41.490784944457346,41.68182771484072,39.90166698536755,40.46610641479492,4515300,0.0,0,DOW
2019-09-25,40.42269282576173,41.65578208328114,40.057978384324265,41.403953552246094,4396200,0.0,0,DOW
2019-09-26,41.256318867518914,41.41262596600216,40.75613681488725,41.01317596435547,2994200,0.0,0,DOW
2019-09-27,41.16080118122663,41.577619010109665,40.822133589721375,40.874237060546875,3722300,0.0,0,DOW
2019-09-30,41.03923153616328,41.499470637775396,40.9089778117091,41.377899169921875,2512200,0.0,0,DOW
2019-10-01,41.629722401669945,42.17679729382025,39.858247319473065,39.91903305053711,3838400,0.0,0,DOW
2019-10-02,38.79015173990723,39.22433747227731,38.520958705885306,39.01593017578125,4759500,0.0,0,DOW
2019-10-03,38.946463311144775,39.41538475061161,38.52964535803246,39.345916748046875,3422400,0.0,0,DOW
2019-10-04,39.233024195037636,39.75404576416502,39.085399319154455,39.37196350097656,3512300,0.0,0,DOW
2019-10-07,39.14618066343464,39.745355681215244,38.87264157781248,39.22433090209961,2977900,0.0,0,DOW
2019-10-08,38.859622485018285,39.120133258157196,38.06072233904906,38.078086853027344,2985900,0.0,0,DOW
2019-10-09,38.54700398513026,38.67726101363516,38.208339686106136,38.21702194213867,2844600,0.0,0,DOW
2019-10-10,38.49490436790288,39.3285400869107,38.22570805105553,39.007240295410156,4325000,0.0,0,DOW
2019-10-11,39.727984935790786,41.43867736900572,39.51349580466856,40.92633819580078,3675700,0.0,0,DOW
2019-10-14,40.57030683709822,41.0479103735859,40.15348902456861,40.657142639160156,3196500,0.0,0,DOW
2019-10-15,40.657143380246026,41.76865756725201,40.405314912073244,40.987125396728516,3216800,0.0,0,DOW
2019-10-16,41.23895956508,41.61235622242336,40.82213837476485,40.917659759521484,3626900,0.0,0,DOW
2019-10-17,41.1955420539393,42.150752674939056,40.9350312709664,41.516841888427734,2724400,0.0,0,DOW
2019-10-18,41.60366919432387,41.84768330717995,41.12606563789152,41.64708709716797,2757600,0.0,0,DOW
2019-10-21,42.19416678749832,42.52414884959197,40.891609677342046,40.917659759521484,3967000,0.0,0,DOW
2019-10-22,40.88292102463881,41.14690332043944,39.96244628494413,40.657142639160156,4645400,0.0,0,DOW
2019-10-23,40.622408218147356,41.256318867518914,40.422683217324014,41.01317596435547,4152000,0.0,0,DOW
2019-10-24,42.246267814514944,43.40988556461112,41.54288582329395,42.95833206176758,6098900,0.0,0,DOW
2019-10-25,43.22752753679265,44.07853111728457,42.46336308445748,43.83538818359375,5361100,0.0,0,DOW
2019-10-28,44.06984926097968,44.66902434411954,43.791970673502576,44.46929931640625,4504100,0.0,0,DOW
2019-10-29,44.252205216408555,44.83401576994497,43.73986596407158,44.71244430541992,3462100,0.0,0,DOW
2019-10-30,44.46061695853113,44.69507763728855,43.7051347575844,44.312992095947266,3602100,0.0,0,DOW
2019-10-31,44.18273472731637,44.312988440832825,43.166738536504404,43.84407043457031,3744000,0.0,0,DOW
2019-11-01,44.269575357264785,45.58081807911109,44.20010736500573,45.42451095581055,3207100,0.0,0,DOW
2019-11-04,45.71975877449921,47.248091089256505,45.554766076761304,47.03968048095703,5430200,0.0,0,DOW
2019-11-05,46.90073455943802,47.76042364253613,46.58812365997612,47.06572723388672,6044500,0.0,0,DOW
2019-11-06,47.0310006619211,47.534657725752346,46.72707195966046,47.13520431518555,3847000,0.0,0,DOW
2019-11-07,47.70832396051416,48.57669536846903,47.256770430868734,48.45512390136719,5974300,0.0,0,DOW
2019-11-08,48.19461373483106,48.6201171875,47.77779585139006,48.6201171875,4812000,0.0,0,DOW
2019-11-11,48.23802774669227,48.845888353157434,47.951466924225464,48.46380615234375,3184900,0.0,0,DOW
2019-11-12,48.628796552221836,48.72431793260409,47.35228958270237,47.89936447143555,2742700,0.0,0,DOW
2019-11-13,47.05704902349133,47.308877546183,46.423138244441965,46.5968132019043,3426000,0.0,0,DOW
2019-11-14,46.2841976737398,47.01362982505053,46.15394394364007,46.84864044189453,2595500,0.0,0,DOW
2019-11-15,47.12651950159048,48.01225878773331,47.013630284341836,47.638858795166016,3865000,0.0,0,DOW
2019-11-18,47.543333279259016,47.68227256821143,46.9962583797578,47.1699333190918,3439900,0.0,0,DOW
2019-11-19,47.59543571005705,47.59543571005705,45.84132515517888,46.36234664916992,5208300,0.0,0,DOW
2019-11-20,46.14525721374419,46.414453549299935,45.242150132435356,45.73712158203125,5394100,0.0,0,DOW
2019-11-21,45.771856952601766,46.82258558036182,45.45924271002791,46.7878532409668,4618400,0.0,0,DOW
2019-11-22,46.87468447929297,47.46517725478841,46.54470244296934,47.06572723388672,3115600,0.0,0,DOW
2019-11-25,47.60412283941953,47.96015500302774,47.20467276562969,47.934104919433594,5073700,0.0,0,DOW
2019-11-26,47.97751862170996,48.41170431059421,47.60411866426359,48.081722259521484,4643800,0.0,0,DOW
2019-11-27,48.090524995902655,48.284013915878965,47.404523705061415,47.73872756958008,3926000,0.7,0,DOW
2019-11-29,47.50125426827696,47.73871697509711,46.7185086911595,46.93838119506836,1887600,0.0,0,DOW
2019-12-02,46.61297054481067,47.27258805252026,46.51622610688183,46.75368881225586,3349500,0.0,0,DOW
2019-12-03,45.69830048993012,45.74227431979384,44.897964708452854,45.575172424316406,3950100,0.0,0,DOW
2019-12-04,47.043925685571864,47.043925685571864,45.91817610584357,45.979740142822266,3791400,0.0,0,DOW
2019-12-05,46.199618718461494,46.30515995710784,45.45205339715512,45.733489990234375,2692600,0.0,0,DOW
2019-12-06,46.2523854352438,47.27259383782333,46.2523854352438,46.80646514892578,2818800,0.0,0,DOW
2019-12-09,47.45727638608581,47.47486658749506,46.60417342515835,46.85042953491211,2377200,0.0,0,DOW
2019-12-10,46.929592502053616,46.95597613158619,46.340332387581014,46.72731018066406,2609700,0.0,0,DOW
2019-12-11,47.05272130884206,47.55403040765868,46.656950084779325,46.700923919677734,3253300,0.0,0,DOW
2019-12-12,46.832848200061925,48.002571652824145,46.45466718563417,47.88823699951172,2882300,0.0,0,DOW
2019-12-13,48.0553409903065,48.21364948481977,46.83285022544518,46.85923385620117,3198600,0.0,0,DOW
2019-12-16,47.14946688689966,47.96739298453946,47.061515860009635,47.6419792175293,4040000,0.0,0,DOW
2019-12-17,47.580413711863635,48.143290201670816,47.43090200323491,48.07292938232422,2665300,0.0,0,DOW
2019-12-18,47.80908194082051,48.09931192660414,47.08790033373581,47.712337493896484,3659100,0.0,0,DOW
2019-12-19,47.870640535802885,48.257614924510165,47.54523017814021,47.94979476928711,3356000,0.0,0,DOW
2019-12-20,48.41592797760899,48.5918266636788,47.51005427358375,48.028953552246094,10476700,0.0,0,DOW
2019-12-23,47.923416044129915,48.41592834285481,47.68595331939252,48.31039047241211,2678600,0.0,0,DOW
2019-12-24,48.37195569448125,48.59182822036526,48.06413550023904,48.28400802612305,926200,0.0,0,DOW
2019-12-26,48.35436584370066,48.574238371193836,47.94980119831046,48.56544494628906,1909600,0.0,0,DOW
2019-12-27,48.627011104670835,48.85567706703367,48.12570198853928,48.22244644165039,1688500,0.0,0,DOW
2019-12-30,48.248827719569825,48.41592963180179,47.703544793612636,47.7914924621582,1943300,0.0,0,DOW
2019-12-31,47.51005382439183,48.17846479915147,47.43089958415821,48.134490966796875,2145700,0.0,0,DOW
2020-01-02,48.57423944072555,48.84688258861614,47.175850000878974,47.2725944519043,5145200,0.0,0,DOW
2020-01-03,46.70972127722497,47.140669561542055,46.09407751606911,46.10287094116211,5004300,0.0,0,DOW
2020-01-06,46.014915363296865,46.50743095858776,45.73347883884149,45.91817092895508,4293100,0.0,0,DOW
2020-01-07,45.98854001584948,46.67014285824463,45.724693646051726,45.90058898925781,5122800,0.0,0,DOW
2020-01-08,46.09407461433465,46.76248559394755,45.66312300215843,46.375511169433594,3629700,0.0,0,DOW
2020-01-09,46.39310467320528,46.67454124832137,45.56638515317535,45.90058898925781,2667800,0.0,0,DOW
2020-01-10,46.48984245426198,46.498635878165096,45.20578784516672,45.29373550415039,3277300,0.0,0,DOW
2020-01-13,45.293740296568494,46.08528273112528,45.26735666707943,46.04130554199219,2665500,0.0,0,DOW
2020-01-14,45.900583818802325,46.58658832898809,45.68950808873612,45.94456100463867,3689800,0.0,0,DOW
2020-01-15,45.90058644824677,46.305154438194705,45.469638184264646,45.970947265625,2235400,0.0,0,DOW
2020-01-16,46.24358684870787,46.498636404643584,45.88299271982283,46.155635833740234,3765600,0.0,0,DOW
2020-01-17,46.19961061039092,46.92958895213326,46.107264559023804,46.9119987487793,3897500,0.0,0,DOW
2020-01-21,46.595388076464104,46.74490314762373,45.90938682817168,46.26118087768555,4156000,0.0,0,DOW
2020-01-22,46.375510402023586,46.43707443774596,44.57431446620304,44.73965835571289,5149600,0.0,0,DOW
2020-01-23,44.16799426954286,44.634122952893,43.22694012297454,44.19437789916992,5797600,0.0,0,DOW
2020-01-24,43.8689635329439,44.21196410704161,42.25070174733846,42.6464729309082,5919300,0.0,0,DOW
2020-01-27,41.608681280506445,41.84614402974707,41.019421120171096,41.494346618652344,4827000,0.0,0,DOW
2020-01-28,41.68783233634607,41.96926890166413,41.35362515691019,41.47675323486328,5813800,0.0,0,DOW
2020-01-29,43.07742578949623,43.93053228176003,42.74321860361115,43.68427276611328,6828000,0.0,0,DOW
2020-01-30,42.48816889155772,43.07742566137684,41.9164989717431,42.62888717651367,5644800,0.0,0,DOW
2020-01-31,41.95167816073974,42.09679483146752,40.386183511805854,40.51810836791992,7532200,0.0,0,DOW
2020-02-03,40.72918746042395,41.30965078825712,40.21908159551591,41.10736846923828,6364900,0.0,0,DOW
2020-02-04,41.907708352440636,42.549735780222356,41.72301286514248,42.25950241088867,5287000,0.0,0,DOW
2020-02-05,42.98947293485934,43.745834885652904,42.67285599220267,43.631500244140625,5403200,0.0,0,DOW
2020-02-06,43.6315029653724,43.67547679793103,42.70803906168749,43.270912170410156,5985200,0.0,0,DOW
2020-02-07,42.690454718443014,42.690454718443014,41.73181027510795,42.241912841796875,3802100,0.0,0,DOW
2020-02-10,42.03962120296317,42.84875374513111,42.03962120296317,42.38262176513672,2488300,0.0,0,DOW
2020-02-11,42.69045156495452,43.983299770106235,42.65527115468124,42.91032409667969,3705400,0.0,0,DOW
2020-02-12,43.70185805228124,44.29991153655577,43.08621771992939,43.42921829223633,2964200,0.0,0,DOW
2020-02-13,43.00707003932373,43.086224287690136,42.23311776140647,42.479373931884766,3302600,0.0,0,DOW
2020-02-14,42.66406250356422,43.042243508126894,42.549731208222695,42.76960372924805,3207000,0.0,0,DOW
2020-02-18,42.382633925692375,42.67286731849117,41.537445084037586,41.98686599731445,3594300,0.0,0,DOW
2020-02-19,42.057210535086384,42.47057189888829,41.69661977782984,41.82854461669922,5644900,0.0,0,DOW
2020-02-20,41.79337193871297,42.927915026771934,41.723011116978164,42.88393783569336,4154200,0.0,0,DOW
2020-02-21,42.72563345735176,42.89273537946365,42.28588837864697,42.479373931884766,3972800,0.0,0,DOW
2020-02-24,40.99302814822597,41.371209104737304,40.280640062823416,40.66761779785156,5075900,0.0,0,DOW
2020-02-25,40.89628623821295,40.92706825494541,38.328176970852844,38.653587341308594,5529300,0.0,0,DOW
2020-02-26,39.0933366162837,39.47151763735935,37.835665472704434,37.8620491027832,6470700,0.0,0,DOW
2020-02-27,36.95013491414588,37.0663559603461,35.3140639837111,35.3587646484375,10009300,0.7,0,DOW
2020-02-28,34.080309424177344,36.19915594051622,34.017727804921,36.12763214111328,10280000,0.0,0,DOW
2020-03-02,36.69980864290348,37.03059768676758,35.5643939134862,37.03059768676758,7706700,0.0,0,DOW
2020-03-03,36.968020479290296,38.21429519947293,35.52863966406271,36.261741638183594,6765300,0.0,0,DOW
2020-03-04,37.05742962527369,37.52232419738469,35.94883435171004,37.46868133544922,4967000,0.0,0,DOW
2020-03-05,35.787908936784184,36.32432732121839,35.45711981650453,35.85049057006836,5447400,0.0,0,DOW
2020-03-06,34.616729892119125,35.483933847211134,34.25017892295009,34.84023666381836,6928400,0.0,0,DOW
2020-03-09,31.06744520183753,31.237309142088055,27.205247970444542,27.29465103149414,15081500,0.0,0,DOW
2020-03-10,29.064821535414563,29.797926945846694,26.208406730941487,28.072452545166016,12975400,0.0,0,DOW
2020-03-11,26.99067932253956,27.115842574096625,24.898655718169493,25.023818969726562,12444100,0.0,0,DOW
2020-03-12,22.75298991318368,23.593374142289917,20.017265815202272,21.16162109375,18163300,0.0,0,DOW
2020-03-13,24.970178513781892,25.041700617405322,20.18713293145355,22.967557907104492,17350800,0.0,0,DOW
2020-03-16,20.652028424845575,22.73511170881234,19.623897497648695,19.668598175048828,12345400,0.0,0,DOW
2020-03-17,22.949674855949993,24.675147366430142,20.33017527933268,23.78112030029297,19873300,0.0,0,DOW
2020-03-18,22.207633094449186,25.292027242930985,21.912604222394336,23.638076782226562,16955900,0.0,0,DOW
2020-03-19,23.49503322838726,28.027750434834687,23.182123396662703,25.140043258666992,13893400,0.0,0,DOW
2020-03-20,25.560235332518378,26.543665499225852,23.77218110403984,24.5321044921875,12649100,0.0,0,DOW
2020-03-23,24.263895524638414,25.417191329537427,23.253645627940642,23.763240814208984,11703100,0.0,0,DOW
2020-03-24,25.62281706112767,26.785051632242496,24.04932912908729,25.452951431274414,12333600,0.0,0,DOW
2020-03-25,26.08771190958985,28.988828989664757,25.56917624272956,27.16054344177246,10539200,0.0,0,DOW
2020-03-26,27.07113985624069,27.98304615694386,25.88208394055456,26.53472328186035,14298600,0.0,0,DOW
2020-03-27,25.032758245893707,26.161019643538417,24.06720906747523,25.53341293334961,9101400,0.0,0,DOW
2020-03-30,25.309908873878992,26.275458155703628,24.86289528590052,25.61387825012207,6817000,0.0,0,DOW
2020-03-31,25.524472535155283,26.892334585896013,25.435071191040777,26.1413516998291,7599900,0.0,0,DOW
2020-04-01,24.889714793121772,25.274146721933583,24.08509073793639,24.17449378967285,10339900,0.0,0,DOW
2020-04-02,24.237078550920444,26.677772459422005,24.071682286976046,25.05958366394043,10680300,0.0,0,DOW
