Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,20.143278,20.31953,20.019671,20.175323,20180000,20.175323
2010-01-05,19.983046,20.035693,19.685475,19.944132,25833600,19.944132
2010-01-06,19.916668,19.932691,19.662588,19.676321,16254000,19.676321
2010-01-07,19.678614,19.914381,19.582476,19.859446,27841200,19.859446
2010-01-08,19.873177,20.00365,19.738126,19.914379,11907200,19.914379
2010-01-11,20.031122,20.129549,19.724394,19.857157,12912000,19.857157
2010-01-12,19.818245,19.925829,19.651147,19.763308,12842000,19.763308
2010-01-13,19.790772,19.960158,19.674032,19.946424,13428800,19.946424
2010-01-14,19.907511,20.035695,19.799927,20.015095,18379600,20.015095
2010-01-15,20.02425,20.037983,19.667163,19.717522,21295200,19.717522
2010-01-19,19.724392,20.237132,19.616809,20.108946,15239600,20.108946
2010-01-20,20.070034,20.083767,19.756439,20.010519,12771200,20.010519
2010-01-21,20.017382,20.120388,19.255143,19.330679,28140800,19.330679
2010-01-22,19.234548,19.316952,18.687474,18.936977,29776400,18.936977
2010-01-25,19.09033,19.184179,18.634818,18.776735,16147200,18.776735
2010-01-26,18.621082,18.893474,18.538677,18.575302,12437600,18.575302
2010-01-27,18.513502,19.25743,18.4517,19.207073,19335200,19.207073
2010-01-28,19.310085,19.337554,18.634828,18.918665,13070800,18.918665
2010-01-29,18.907209,19.451994,18.740112,18.776735,20281600,18.776735
2010-02-01,18.83626,19.399356,18.815658,19.149855,16098000,19.149855
2010-02-02,19.287189,19.335257,19.113223,19.229963,14441600,19.229963
2010-02-03,19.282611,19.339836,18.792763,19.117802,32197600,19.117802
2010-02-04,19.513799,19.726677,18.952992,19.010218,66486800,19.010218
2010-02-05,19.072021,19.195628,18.435677,18.898056,38687200,18.898056
2010-02-08,18.975882,19.314654,18.898055,19.010218,23966800,19.010218
2010-02-09,19.156719,19.257434,18.930106,19.060579,17968000,19.060579
2010-02-10,19.139666,19.23595,19.002119,19.174053,14572800,19.174053
2010-02-11,19.208443,19.53397,19.08465,19.517923,18044800,19.517923
2010-02-12,19.371204,19.472072,19.176346,19.435392,22114800,19.435392
2010-02-16,19.538561,19.701325,19.531682,19.687569,16065600,19.687569
2010-02-17,19.71736,19.83886,19.660049,19.81135,14976800,19.81135
2010-02-18,19.715073,20.047478,19.715073,19.935148,15289200,19.935148
2010-02-19,19.715073,19.939734,19.598157,19.900761,13672000,19.900761
2010-02-22,19.955781,20.118545,19.900761,19.923687,11572800,19.923687
2010-02-23,19.948901,20.079571,19.728826,19.742582,19129200,19.742582
2010-02-24,19.76551,19.854916,19.42852,19.630255,16210000,19.630255
2010-02-25,19.428515,19.586694,19.196977,19.538553,14140800,19.538553
2010-02-26,19.618791,19.650885,19.490412,19.550016,12476400,19.550016
2010-03-01,19.600456,19.930569,19.550021,19.903059,13495200,19.903059
2010-03-02,19.903051,19.939731,19.772381,19.81823,12901200,19.81823
2010-03-03,19.852616,19.992456,19.770088,19.898466,13658000,19.898466
2010-03-04,19.944323,20.047483,19.744879,19.953493,14576800,19.953493
2010-03-05,20.036014,20.301937,19.96724,20.290476,19503600,20.290476
2010-03-08,20.276724,20.845252,20.194195,20.776478,31258400,20.776478
2010-03-09,20.689359,21.014887,20.599954,20.666435,36690800,20.666435
2010-03-10,20.572449,21.046986,20.528894,20.980505,28438800,20.980505
2010-03-11,20.854424,21.38398,20.815453,21.260187,55125200,21.260187
2010-03-12,21.358756,21.464209,21.23955,21.377096,28641200,21.377096
2010-03-15,21.289987,21.354175,20.888808,21.184534,20734000,21.184534
2010-03-16,21.246429,21.299157,20.941533,21.010307,19068000,21.010307
2010-03-17,21.11805,21.184531,20.916313,20.97821,14785200,20.97821
2010-03-18,20.975916,21.049275,20.650389,20.66185,18766000,20.66185
2010-03-19,20.366129,20.803988,20.331744,20.366129,24224000,20.366129
2010-03-22,20.262974,20.574748,20.214833,20.457832,16674400,20.457832
2010-03-23,20.517428,20.700825,20.460117,20.627466,13516400,20.627466
2010-03-24,20.540357,20.618301,20.308819,20.345499,15611600,20.345499
2010-03-25,20.558698,21.040112,20.515141,20.726048,20353600,20.726048
2010-03-26,20.799402,20.918609,20.551817,20.689363,13536000,20.689363
2010-03-29,20.76272,20.897976,20.664145,20.687069,11134400,20.687069
