Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,43.419109,43.941197,42.702209,43.777557,6186700,43.777557
2010-01-05,43.832095,45.413946,43.637286,45.211346,8867800,45.211346
2010-01-06,45.374988,46.746448,45.102257,46.582806,8836500,46.582806
2010-01-07,46.372402,48.554268,45.990577,48.468552,14379100,48.468552
2010-01-08,47.954255,48.14127,47.424373,48.001007,7146600,48.001007
2010-01-11,48.273745,48.382837,47.151641,47.432167,5624900,47.432167
2010-01-12,46.808776,47.689315,46.684098,47.089302,5273800,47.089302
2010-01-13,47.229566,48.078935,47.026963,47.658146,4950400,47.658146
2010-01-14,47.556847,48.016597,47.362038,47.969845,3000400,47.969845
2010-01-15,47.94645,47.969829,46.917857,47.393192,5067300,47.393192
2010-01-19,47.221778,47.541265,46.723067,47.260742,5427100,47.260742
2010-01-20,47.011382,47.198397,45.608752,46.91008,5374100,46.91008
2010-01-21,46.988016,47.736083,45.897085,46.130856,5401300,46.130856
2010-01-22,45.678891,46.107471,44.961994,45.016541,4743300,45.016541
2010-01-25,45.468484,45.78018,44.806133,45.024319,3489900,45.024319
2010-01-26,44.837307,45.585374,44.595743,44.969776,4552000,44.969776
2010-01-27,45.850317,48.375046,45.842526,48.25816,14758500,48.25816
2010-01-28,48.429597,49.052987,47.775038,48.749084,8862500,48.749084
2010-01-29,48.936109,49.403654,47.003601,47.221786,8725400,47.221786
2010-02-01,47.330867,48.203612,47.315282,48.078934,5919900,48.078934
2010-02-02,47.759451,48.312708,47.533471,48.265953,7862300,48.265953
2010-02-03,48.265958,48.485633,47.740303,48.218884,5480600,48.218884
2010-02-04,47.81875,47.99135,46.485002,46.539921,7490700,46.539921
2010-02-05,46.453624,46.869441,44.829591,45.818134,9675700,45.818134
2010-02-08,45.763218,46.265334,45.331709,45.418011,4724500,45.418011
2010-02-09,45.990743,47.410793,45.810296,46.86945,8250900,46.86945
2010-02-10,46.845905,47.112655,46.241796,46.712532,4237100,46.712532
2010-02-11,46.877284,47.661841,46.241792,47.536312,4395800,47.536312
2010-02-12,46.971432,47.01066,46.23395,46.798832,5178300,46.798832
2010-02-16,47.402938,48.085505,46.994971,48.061966,4268700,48.061966
2010-02-17,48.16396,48.64254,47.857983,48.50132,4116200,48.50132
2010-02-18,48.469935,49.43494,48.422863,49.340794,4390300,49.340794
2010-02-19,49.152498,50.478395,49.152498,49.88998,7371100,49.88998
2010-02-22,49.882145,50.5804,49.576165,50.188122,6034100,50.188122
2010-02-23,50.062591,50.345029,48.838681,49.246651,6483800,49.246651
2010-02-24,49.427101,49.976292,49.14466,49.803688,3400400,49.803688
2010-02-25,49.20743,49.403569,48.642547,49.325111,5043100,49.325111
2010-02-26,49.497716,50.117517,49.450642,49.552635,4416000,49.552635
2010-03-01,49.466317,50.470552,49.42709,50.211647,5265600,50.211647
2010-03-02,50.713775,51.255121,50.4941,50.556866,4383200,50.556866
2010-03-03,50.66669,50.972666,50.250875,50.564693,4289400,50.564693
2010-03-04,51.066825,51.623866,50.878533,51.427727,7718700,51.427727
2010-03-05,51.82784,53.381266,51.804304,53.294964,8505600,53.294964
2010-03-08,53.357725,53.357725,52.667311,52.753613,5075600,52.753613
2010-03-09,53.01252,53.616626,52.839916,53.185123,7655900,53.185123
2010-03-10,53.459722,55.295588,53.37342,54.926846,10616500,54.926846
2010-03-11,54.981762,55.256356,54.252124,54.973915,7289500,54.973915
2010-03-12,55.295577,55.303418,54.33057,54.785614,5302100,54.785614
2010-03-15,54.424722,54.73854,53.757843,54.448257,7709000,54.448257
2010-03-16,54.322739,54.385505,53.585259,53.914772,7494400,53.914772
2010-03-17,54.110895,54.518862,53.577396,54.43256,6004300,54.43256
2010-03-18,54.409036,55.648638,54.28351,55.601566,7433700,55.601566
2010-03-19,55.483879,57.508038,55.483879,55.483879,17722500,55.483879
2010-03-22,56.22136,56.990223,56.103676,56.4175,9013600,56.4175
2010-03-23,56.911775,56.982382,56.103682,56.629333,4985400,56.629333
2010-03-24,56.817636,57.42959,56.31552,56.739182,7700000,56.739182
2010-03-25,57.233447,57.610037,56.48812,56.872551,5431000,56.872551
2010-03-26,57.00594,57.26484,56.762723,56.951015,4933700,56.951015
2010-03-29,57.335428,58.473033,57.272662,58.14352,9064200,58.14352
2010-03-30,57.931691,58.198444,57.037297,57.68848,4381300,57.68848
2010-03-31,57.209901,57.319738,56.44888,56.96669,5884600,56.96669
2010-04-01,57.460967,57.672801,56.723487,57.264828,4411000,57.264828
2010-04-05,57.264824,57.311901,55.664327,56.519497,9326300,56.519497
2010-04-06,56.362577,57.413886,56.307658,56.77055,5193800,56.77055
2010-04-07,56.613648,56.896083,56.072301,56.56657,6717200,56.56657
2010-04-08,56.401817,56.849015,55.868318,56.707794,3741500,56.707794
2010-04-09,56.692097,57.005921,56.339043,56.817623,3345700,56.817623
2010-04-12,56.605812,56.935325,56.331219,56.425362,3666100,56.425362
2010-04-13,56.127224,56.244909,55.311284,55.852631,5079300,55.852631
2010-04-14,55.570186,56.299824,55.554491,56.252747,3495900,56.252747
2010-04-15,55.97029,56.966681,55.97029,56.558708,2943700,56.558708
2010-04-16,56.566583,56.566583,54.824864,55.538815,8071300,55.538815
2010-04-19,55.130826,55.923231,55.04453,55.672173,4203100,55.672173
2010-04-20,56.127236,56.472443,55.664344,56.025246,4759600,56.025246
2010-04-21,56.103688,58.567197,56.103688,58.182766,12035700,58.182766
2010-04-22,58.418121,59.62634,57.806167,59.304668,9088900,59.304668
2010-04-23,58.873168,59.375284,58.488737,58.943775,5198200,58.943775
2010-04-26,58.512273,59.069307,58.167066,58.323975,4023900,58.323975
2010-04-27,58.567207,58.786883,56.66858,56.864719,6048300,56.864719
2010-04-28,57.233427,57.26481,55.97029,56.778389,5699500,56.778389
2010-04-29,57.272663,58.05722,57.013758,57.892464,5202000,57.892464
2010-04-30,57.900315,58.433814,56.692097,56.82547,5600900,56.82547
2010-05-03,56.974545,58.60642,56.849013,58.363209,5407700,58.363209
2010-05-04,57.515877,57.625715,56.66856,57.10791,6229300,57.10791
2010-05-05,56.737037,56.847512,55.584937,56.026836,5509200,56.026836
2010-05-06,55.758547,56.413504,48.924847,53.635838,13769700,53.635838
2010-05-07,53.888344,54.543307,51.923461,52.649441,8926100,52.649441
2010-05-10,55.206161,56.60289,55.079906,56.026836,8841700,56.026836
2010-05-11,55.482359,57.344661,55.348212,56.358273,6550300,56.358273
2010-05-12,56.847509,57.897027,56.847509,57.502472,6330100,57.502472
2010-05-13,57.336761,57.841791,56.468735,56.62656,3952900,56.62656
2010-05-14,56.089976,56.342492,54.432846,55.095695,7952800,55.095695
2010-05-17,55.521802,55.529695,53.359641,54.985207,4813600,54.985207
2010-05-18,55.150929,55.340314,53.107136,53.43856,8881500,53.43856
2010-05-19,52.75202,53.304401,51.52101,52.24699,9974000,52.24699
2010-05-20,51.292164,51.378967,49.556121,49.713943,10899800,49.713943
2010-05-21,48.916959,51.29218,48.44349,50.944969,10882600,50.944969
2010-05-24,50.234774,50.984429,49.761309,49.832329,6160500,49.832329
2010-05-25,48.135718,49.690266,47.827965,49.540333,6903200,49.540333
2010-05-26,50.187407,51.6157,49.713942,49.919109,7386100,49.919109
2010-05-27,51.181699,51.473672,50.432044,51.394756,7443400,51.394756
2010-05-28,51.410541,51.497344,50.116398,50.645103,5775600,50.645103
2010-06-01,50.716134,51.450007,49.603491,49.674511,6318500,49.674511
2010-06-02,50.021702,50.795033,48.972187,50.771355,4587900,50.771355
2010-06-03,51.16592,51.16592,50.116404,50.747692,3775600,50.747692
2010-06-04,49.911231,50.037489,48.080496,48.254101,8228800,48.254101
2010-06-07,48.680211,48.688104,47.401853,47.433418,5918400,47.433418
2010-06-08,47.607038,48.214651,47.220373,48.151524,7191200,48.151524
2010-06-09,48.514497,49.855985,48.269871,48.695992,7726900,48.695992
2010-06-10,49.564022,50.510955,49.161574,50.41626,5682900,50.41626
2010-06-11,49.840207,51.844545,49.832317,51.59203,8461800,51.59203
2010-06-14,52.254883,52.515291,51.063325,51.150127,6000100,51.150127
2010-06-15,51.820889,53.320201,51.66307,53.249184,6400600,53.249184
2010-06-16,52.81516,53.312297,52.554752,52.89407,4451700,52.89407
2010-06-17,53.249163,53.25705,51.986582,53.075558,3637100,53.075558
2010-06-18,53.170248,53.769974,52.996649,53.627934,6213700,53.627934
2010-06-21,54.409162,54.716915,53.320192,53.635838,4109500,53.635838
2010-06-22,53.635833,54.030388,52.199652,52.302235,4188200,52.302235
2010-06-23,52.4127,53.564801,51.805088,53.225483,6098600,53.225483
2010-06-24,53.004539,53.848887,52.980866,53.209709,7768700,53.209709
