Date,Open,High,Low,Close,Volume,Adj Close
2010-01-04,40.989979,42.084939,40.890435,41.62989,7325600,41.62989
2010-01-05,41.629887,42.26269,41.402363,42.127598,5697200,42.127598
2010-01-06,42.077835,42.611096,41.985402,42.255589,4718800,42.255589
2010-01-07,42.163149,42.589759,41.700992,42.426224,5432900,42.426224
2010-01-08,42.127594,42.923929,42.127594,42.902599,6651300,42.902599
2010-01-11,43.336331,45.80355,43.265228,45.597355,21958800,45.597355
2010-01-12,44.801019,44.907672,43.499864,44.25354,13561900,44.25354
2010-01-13,44.153992,44.637482,43.642064,44.317528,8398700,44.317528
2010-01-14,44.153993,44.680145,43.905139,44.068672,6224100,44.068672
2010-01-15,43.989937,44.147425,42.959089,43.037834,9397000,43.037834
2010-01-19,42.780127,43.810975,42.486622,43.617691,8056500,43.617691
2010-01-20,43.073626,43.259752,42.457984,42.780121,6953500,42.780121
2010-01-21,42.593982,42.880329,40.589559,40.696938,13874900,40.696938
2010-01-22,40.503681,41.190911,38.671064,38.835712,14757600,38.835712
2010-01-25,39.487146,40.224486,39.250911,39.472828,9777300,39.472828
2010-01-26,39.36543,40.761365,39.08624,39.981071,15218300,39.981071
2010-01-27,37.912237,38.542199,36.530616,38.255852,34041000,38.255852
2010-01-28,38.527878,38.535038,36.652311,37.124783,15623100,37.124783
2010-01-29,37.783366,38.499231,37.224992,37.396801,13962000,37.396801
2010-02-01,37.812,38.298789,37.582924,37.897903,7159100,37.897903
2010-02-02,38.284481,38.456289,37.668836,38.334591,7665400,38.334591
2010-02-03,38.084037,38.656729,38.012449,38.220051,6340800,38.220051
2010-02-04,37.7977,37.840653,36.781173,36.79549,11640200,36.79549
2010-02-05,36.65946,37.210677,36.28721,37.046028,15988800,37.046028
2010-02-08,36.967299,37.332392,36.151213,36.351654,8668700,36.351654
2010-02-09,37.7261,38.835691,37.618719,38.320267,15494200,38.320267
2010-02-10,38.406185,38.692529,37.547146,38.048252,8581500,38.048252
2010-02-11,38.012451,40.281746,37.704629,40.195843,16405500,40.195843
2010-02-12,39.437029,40.482192,39.093414,40.23164,13447700,40.23164
2010-02-16,40.63968,40.976138,40.224477,40.890232,7364200,40.890232
2010-02-17,41.555976,41.770735,40.961809,41.162251,8450800,41.162251
